10 b7a6e2dace753a0e2f92492961e0c51fa054e53f log1 sha256:1718811d27d114b685c4296c286482949701eff32f33e893302933a3c401f42d /etc/intel/cloudsecurity/data/nonce 664563  21129 5056 0 0 0 0 2020-04-11T23:59:21.877
10 a8d052a1f90ea5f5cf81700ab7bad7de1c21a371 log1 sha256:8da507414a983dfa18f6366f19a04b88ca90ca2368c3c3d206575c0410738778 /etc/intel/cloudsecurity/data/aikquote 664569  21131 1 0 0 0 0 2020-04-11T23:59:21.907
10 2093bf4b07821861c98f673e2adb2ed5a2ace11e log1 sha256:252c959912dad4ebb9bccf1d611c6570e2a39a53c1aa2a85df39defe31375022 /etc/intel/cloudsecurity/data/nonce 664563  21143 5056 0 0 0 0 2020-04-11T23:59:52.852
10 7ec894a1d8e4282ff1871cac2a49a75597c42669 log1 sha256:f5210ea8451d54cf51322ba4f45918e816efff1b4f7ba7b6ee9c79873b1920f9 /etc/intel/cloudsecurity/data/aikquote 664569  21145 1 0 0 0 0 2020-04-11T23:59:52.881
10 b94d6655c66f1822f47bc99b08b4226de5e70188 log1 sha256:48475dfc2dbbf7102d055dabca99b3586989850de6a5b764a5b9edb21f216ca1 /root/ima_archive/data/last.dat 1180958  21150 21149 0 0 0 0 2020-04-12T00:00:01.597
10 80d6c3215705eefcc8f42157b288b2dcb74f88c9 log1 sha256:0cd6f3b9a34e32d28dc3d19045956fdfbff6b35b82c3cf2415e1af67884c342c /etc/intel/cloudsecurity/data/nonce 664563  21171 5056 0 0 0 0 2020-04-12T00:00:23.853
10 5217abd7f5a77b9825bb33d0f7e46d341f985fa5 log1 sha256:ac62aa584c2eec66779047c2f085285e40ea05c06f36ee06a83363d8749eb1e0 /etc/intel/cloudsecurity/data/aikquote 664569  21173 1 0 0 0 0 2020-04-12T00:00:23.885
10 ca6e7066bdb973b499d2935c85979fe4055d9740 log1 sha256:39c038c78b747cca8c752e95391ad95414d74bce7ab1940dedd24afe208ee232 /etc/intel/cloudsecurity/data/nonce 664563  21196 5056 0 0 0 0 2020-04-12T00:00:54.863
10 837cb8cf9a180ea8fe1b8a870016631f51eaae93 log1 sha256:ef164610c1eb18f796d02dce348fb3b1e7b13c0fd1167f6d583e7553dfc76bfe /etc/intel/cloudsecurity/data/aikquote 664569  21198 1 0 0 0 0 2020-04-12T00:00:54.886
10 81b0418572a67c6b82ddbae4a786fbb57461cb56 log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  21205 21203 0 0 0 0 2020-04-12T00:01:01.866
10 5fc0cc475e16f08ef8144bd1f799f1358a11121f log1 sha256:4ac8ddcdc3d31992dd18c2e6ef929d9a79f1691d1f16e17c5d2234de886e90eb /usr/bin/basename 526337  3677 3676 0 0 0 0 2020-01-20T11:37:57.403
10 e35457155b42e6a33c7f173012267a7aeffc234c log1 sha256:8135463b5a74a4a0777f4946545770814d5c929a6661b2041aee78e8458146f1 /usr/bin/id 526523  6589 6586 0 0 0 0 2020-04-03T00:01:01.629
10 2bfa82ca39929aaccd6d46ae0a500f60c9df8bce log1 sha256:88bc898a646de9033666558289770d684e12829cb2c6c3e65334ede845183b60 /root/ima_archive/data/last.dat 1180958  21206 21204 0 0 0 0 2020-04-12T00:01:02.107
10 fce8907d00bd07c89558539dced7a13630234016 log1 sha256:8988dac37905f610e4989356f82b46a084bd6d1651876fb7f35372db4fe6ad05 /usr/bin/python2.7 525925  21213 21212 0 0 0 0 2020-04-12T00:01:02.421
