10 9f7d36fcfd2eae7257b58ab6772d8090f0917b25 log1 sha256:02cff589c8e9481fd32aec5759cae1de0518c326cd829e306024aef637a1d51d /etc/intel/cloudsecurity/data/nonce 664563  2333 5056 0 0 0 0 2020-04-14T23:59:24.664
10 c1e2e3dbc6212190b7a080b032ccc02f291db448 log1 sha256:ff84d3bba8adab5f5b203c8e4e1f1a6de1cafd349eaf03d307a272f2c465f430 /etc/intel/cloudsecurity/data/aikquote 664569  2335 1 0 0 0 0 2020-04-14T23:59:24.695
10 8b3fd97f4061275122617d8a49d7fd0b1912b037 log1 sha256:aa39964b60af156a5e1a3d74ac6a43e7e8dfdafdcbefc48db35c7cfa6eadaf44 /etc/intel/cloudsecurity/data/nonce 664563  2350 5056 0 0 0 0 2020-04-14T23:59:55.806
10 e19c27d15af9222bd3339f8405759f42aef8cad7 log1 sha256:ae5089a1452f6020528dba91ea253fe631eb0d74b5b0c0b7e4f75e7f124d4358 /etc/intel/cloudsecurity/data/aikquote 664569  2352 1 0 0 0 0 2020-04-14T23:59:55.833
10 5ca6b0eebab5d6e8dfe49cdc0e88ec676703c2a0 log1 sha256:e939f01829dac2151cbaf6d5e78f7602e072b72b90d205f50092dd6a12d5bea0 /root/ima_archive/data/last.dat 1180958  2357 2356 0 0 0 0 2020-04-15T00:00:02.121
10 7a696fd51f047a903078bea1f322a932751a840e log1 sha256:814fd00ac865f3f7a9c17515dd0b7028bd10b03e68151b5f85069103d2f8ade4 /etc/intel/cloudsecurity/data/nonce 664563  2362 5056 0 0 0 0 2020-04-15T00:00:27.007
10 9ffb13c50c7315560e3efc574e41f550e07a7ad4 log1 sha256:916bdb6f7a81c4375abdcd4040fee42493571da2b3b4924f9793e5d2aa7e3307 /etc/intel/cloudsecurity/data/aikquote 664569  2364 1 0 0 0 0 2020-04-15T00:00:27.038
10 3a03e4a53c8778f2364b704dfd2919faee23e558 log1 sha256:728f803c713881c514bcc19989c70b5963200e4ea7174723e8c88e8f3f7d6ccb /etc/intel/cloudsecurity/data/nonce 664563  2370 5056 0 0 0 0 2020-04-15T00:00:58.154
10 4cbc0613be68d86772de64feea72675a2e5a941c log1 sha256:eaec85bff6157050ca03e655774d5e77811f44f8c0f2548749a3c1cfdb0b2cd8 /etc/intel/cloudsecurity/data/aikquote 664569  2372 1 0 0 0 0 2020-04-15T00:00:58.182
10 017eb36ae19cbbe3c3e13f5e9692a2bb84d089a5 log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  2380 2377 0 0 0 0 2020-04-15T00:01:01.561
10 79dd2ff604b7a1061d94f030e0b4ec677cb9bfe4 log1 sha256:497cc630cc2c04aac3d370b5e93855cb5b1e7735207eefe143aaafd21fea875b /root/ima_archive/data/last.dat 1180958  2379 2378 0 0 0 0 2020-04-15T00:01:01.588
10 5fc0cc475e16f08ef8144bd1f799f1358a11121f log1 sha256:4ac8ddcdc3d31992dd18c2e6ef929d9a79f1691d1f16e17c5d2234de886e90eb /usr/bin/basename 526337  3677 3676 0 0 0 0 2020-01-20T11:37:57.403
10 0412ae692ad3b13476efd897b52a4437984cc64a log1 sha256:8135463b5a74a4a0777f4946545770814d5c929a6661b2041aee78e8458146f1 /usr/bin/id 526523  20209 20205 0 0 0 0 2020-04-13T00:01:02.052
10 6821de763ed8d3107a838211cc1f359568e726d1 log1 sha256:8988dac37905f610e4989356f82b46a084bd6d1651876fb7f35372db4fe6ad05 /usr/bin/python2.7 525925  2387 2386 0 0 0 0 2020-04-15T00:01:02.125
10 dd0f4c60ed70ee6e72eb276127c7155e41cf42de log1 sha256:0a076b5c38b20c20a26f621d9c3dda5026d0b010827fc9da5b802dc3ea425e91 /usr/lib/python2.7/site.py 527881  2392 2391 0 0 0 0 2020-04-15T00:01:02.464
10 38559f4c225d14cc9527e33f7458786794d1f0ba log1 sha256:1e852fbaa566ce90b665d59b298661235a53e9736e8f0d79af8a2f6879ccc875 /usr/lib/python2.7/site.pyc 531176  2392 2391 0 0 0 0 2020-04-15T00:01:02.466
10 4cc040898dc743d8a9fa837f802ad175eb108563 log1 sha256:b1700c50502f613946f4bc6afaf7abb3a9844b29996184dc5781a01f87036b43 /usr/lib/python2.7/os.py 527852  2392 2391 0 0 0 0 2020-04-15T00:01:02.468
10 70101a539a592c4e1f37767e500998bf4105baca log1 sha256:036c1fb690a235ed31a61a091c12eb16287e685ef30ac48c15c5c9155c0b52ac /usr/lib/python2.7/os.pyc 530279  2392 2391 0 0 0 0 2020-04-15T00:01:02.470
10 1e6e584552907ac9d874d1266fb4064699168c7e log1 sha256:a7d6409ac83f373adc6340c70cbb3a3228b91796bb546179d8a11387843c7341 /usr/lib/python2.7/posixpath.py 527867  2392 2391 0 0 0 0 2020-04-15T00:01:02.472
