10 52db8eed7edfdc3bb822a9ee5c2f3b31f6ae4563 log1 sha256:6c7cb1143f3c459dcae5f5701acaaec1886f8b3bdc271db6e6725aec4e7dc669 /etc/intel/cloudsecurity/data/nonce 664563  24624 5056 0 0 0 0 2020-01-22T23:59:04.805
10 8fd29494846db49a4d948b1b6142841743abe2ca log1 sha256:c0500689de6fe78aebb5fcb924df0a28ca6fced277cde08b3ba6e28bbb4fe25c /etc/intel/cloudsecurity/data/aikquote 664569  24626 1 0 0 0 0 2020-01-22T23:59:04.832
10 b1a7fd58bbeffe3655e4c0c6ccd44afad0109042 log1 sha256:49391cf99e913638b3bccc06a938f3f73f7476fb057ef3208145351627bd6577 /etc/intel/cloudsecurity/data/nonce 664563  24654 5056 0 0 0 0 2020-01-22T23:59:35.948
10 41694077ce855b1f25421dae7bb2536a514d30c9 log1 sha256:9c8df85590890a625703353d82215e1062d616a481227a5575e0501233083e53 /etc/intel/cloudsecurity/data/aikquote 664569  24656 1 0 0 0 0 2020-01-22T23:59:35.981
10 7767c61dbcb47d38d333751d6b1ae085b2416f0a log1 sha256:e6749de2c70442468090d3cd8b84b0e7c4fa6e848e726626249ff7d9fe686469 /root/ima_archive/data/last.dat 1180958  24661 24660 0 0 0 0 2020-01-23T00:00:01.890
10 32bd2b350334895062f01609b09c130d102c471a log1 sha256:2a8c09d700f39963d48836efeb5c789ac7581961d1ddb9c834a3fd9c5b7f6932 /etc/intel/cloudsecurity/data/nonce 664563  24681 5056 0 0 0 0 2020-01-23T00:00:07.013
10 171fd1a03cadbfac78bea6f41a85c261b28aec7c log1 sha256:a33f32fc5b6d795131d5bb738a05b4eaf67f8597da6cf645633c07969714d453 /etc/intel/cloudsecurity/data/aikquote 664569  24683 1 0 0 0 0 2020-01-23T00:00:07.042
10 63355a6e9b52eadc8b7c84614ee0003bd03fd7ef log1 sha256:6634411b6b3de5ecfdab7e295975b0ccee6fd9b17d367d6466fbebefdaae95ee /etc/intel/cloudsecurity/data/nonce 664563  24710 5056 0 0 0 0 2020-01-23T00:00:38.306
10 6e2839e82ffc9f1c22163796509e024d8480a87c log1 sha256:d56538b3f89f02822c106612514361869ee4ad847ffa991ed033052795efdaf5 /etc/intel/cloudsecurity/data/aikquote 664569  24712 1 0 0 0 0 2020-01-23T00:00:38.335
10 84bec5a05f1be11879e2fa8fb9af20f93bb3bfb8 log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  24726 24724 0 0 0 0 2020-01-23T00:01:01.158
10 5fc0cc475e16f08ef8144bd1f799f1358a11121f log1 sha256:4ac8ddcdc3d31992dd18c2e6ef929d9a79f1691d1f16e17c5d2234de886e90eb /usr/bin/basename 526337  3677 3676 0 0 0 0 2020-01-20T11:37:57.403
10 7ea9b0ed8800414612473e79d84046724b8ec8a7 log1 sha256:8135463b5a74a4a0777f4946545770814d5c929a6661b2041aee78e8458146f1 /usr/bin/id 526523  24619 24616 0 0 0 0 2020-01-21T00:01:01.972
10 b1ebe054628054710dacf5134b668a9f834622a3 log1 sha256:6fc18131d37b84548f8ac3244d471dc2138e71e0e46f216ffa1e681d7c5fcf0e /root/ima_archive/data/last.dat 1180958  24725 24723 0 0 0 0 2020-01-23T00:01:01.375
10 714b3f003002273921eac7f6a3b2b743ee70482d log1 sha256:8988dac37905f610e4989356f82b46a084bd6d1651876fb7f35372db4fe6ad05 /usr/bin/python2.7 525925  24733 24732 0 0 0 0 2020-01-23T00:01:01.556
10 a7a5c6b3f5aeec239a6386fdeb65049f59db2668 log1 sha256:0a076b5c38b20c20a26f621d9c3dda5026d0b010827fc9da5b802dc3ea425e91 /usr/lib/python2.7/site.py 527881  24738 24737 0 0 0 0 2020-01-23T00:01:01.729
10 4b87c40c6b6194d8f2ce79772e93ea3bc55febcb log1 sha256:1e852fbaa566ce90b665d59b298661235a53e9736e8f0d79af8a2f6879ccc875 /usr/lib/python2.7/site.pyc 531176  24738 24737 0 0 0 0 2020-01-23T00:01:01.730
10 cd53bc292fad799b56e8c6335f334df8b677e715 log1 sha256:b1700c50502f613946f4bc6afaf7abb3a9844b29996184dc5781a01f87036b43 /usr/lib/python2.7/os.py 527852  24738 24737 0 0 0 0 2020-01-23T00:01:01.732
10 12571d68f44e77a76e5ebe835aeee5383ff34422 log1 sha256:036c1fb690a235ed31a61a091c12eb16287e685ef30ac48c15c5c9155c0b52ac /usr/lib/python2.7/os.pyc 530279  24738 24737 0 0 0 0 2020-01-23T00:01:01.733
10 cc4890f16068608bbd3e01e6c5c4548dcea44121 log1 sha256:a7d6409ac83f373adc6340c70cbb3a3228b91796bb546179d8a11387843c7341 /usr/lib/python2.7/posixpath.py 527867  24738 24737 0 0 0 0 2020-01-23T00:01:01.735
10 a044b6bc1d563ba72477bf02409e92f2574c7cbb log1 sha256:722b7546303fa2a3f4f1f6313d59866e011811b354a69ef7672296fee1cb1219 /usr/lib/python2.7/posixpath.pyc 530284  24738 24737 0 0 0 0 2020-01-23T00:01:01.735
10 65bf9bdee026e5fe94b4f111c838c2d18c746e81 log1 sha256:0b6cc8ca3b5e038eb02eb0e8299b01c9b27b51b45a5df621a426544b3d046d5f /usr/lib/python2.7/stat.py 527892  24738 24737 0 0 0 0 2020-01-23T00:01:01.736
10 b16d73894ef97e587b58f891d19511dda90b2d0e log1 sha256:01c05aa73e72507e4b1e4bb0924c258cf02eed8763a9d82b5cf3d6350018a027 /usr/lib/python2.7/stat.pyc 531945  24738 24737 0 0 0 0 2020-01-23T00:01:01.736
10 56e9cdb67ef8f4dadd6f534aa7ccc890243bbbc1 log1 sha256:5aef62be9e2742e682bd7c27bbbd30318d9706ee7a8cbfbafd5d39cefd6b0377 /usr/lib/python2.7/genericpath.py 527822  24738 24737 0 0 0 0 2020-01-23T00:01:01.737
10 1bda26ad2166aae3ea8320df722e03a9ca8cc845 log1 sha256:76067f8dc68a10575ee45da4d4a1fd709b8b849e6b5396e83cb509810f52a1bc /usr/lib/python2.7/genericpath.pyc 529873  24738 24737 0 0 0 0 2020-01-23T00:01:01.738
10 c9e1c8137bfbe08462a6c61d3e07ef2c3f30b2db log1 sha256:4247b01167c3ec00d7ce13e9fa3dce833f20f6d7aad5743849bdd27e54c29bf5 /usr/lib/python2.7/warnings.py 527910  24738 24737 0 0 0 0 2020-01-23T00:01:01.739
10 3ef0340ed4b8e1725fef37bdc0239f9d1c17275e log1 sha256:e9cbe5ba25f549afd5952cd3de9a605fef8a5b848b9538a1eb5807db5cc5ee0e /usr/lib/python2.7/warnings.pyc 528647  24738 24737 0 0 0 0 2020-01-23T00:01:01.740
10 e00a64d28a5fb58bd58471ab9f0a90e5ea462853 log1 sha256:bc6f0633376d403cc262a982d3c967efc504037f9fe91ed18e7e9e1b733e1c56 /usr/lib/python2.7/linecache.py 527838  24738 24737 0 0 0 0 2020-01-23T00:01:01.740
10 1e9c806a28a60d08b899c8ddaf74681f427a06a4 log1 sha256:c0469f898d2d2542d92f261b386494a6ea2c9b9a868dc2bc30d2eb9f2726b0ad /usr/lib/python2.7/linecache.pyc 529883  24738 24737 0 0 0 0 2020-01-23T00:01:01.741
10 212b43dc1a97120c15089c158329e238984ec6de log1 sha256:98d58ed6df33edbc5b2d48ea1df7fdfc8c863e23dc959d7e337a87cc47a50dd1 /usr/lib/python2.7/types.py 527909  24738 24737 0 0 0 0 2020-01-23T00:01:01.742
10 97104ef07bd10134a64c46937a66c99058d3a56f log1 sha256:7f528cd280b0a155aed0fd730e8d6ed830a28ce01e130af0df692be2c34f4895 /usr/lib/python2.7/types.pyc 528663  24738 24737 0 0 0 0 2020-01-23T00:01:01.743
10 43cd2a66d65826704a2b55fa120e99e7bbd2ebc2 log1 sha256:3b2e4bcd7b923f1004314bdd5a72cc3dd02e77a458a88fb0069d315246c5c13b /usr/lib/python2.7/UserDict.py 526080  24738 24737 0 0 0 0 2020-01-23T00:01:01.744
10 57b50ca31b16b8cb57e35b5ef285098e9656fab4 log1 sha256:4b1116f89e632a1d022abff0e5753a254648becb5919ca44c29cee455af43cd2 /usr/lib/python2.7/UserDict.pyc 528666  24738 24737 0 0 0 0 2020-01-23T00:01:01.745
10 b84b1f31fa0c2baf6bd7444c83dd239c8df2456e log1 sha256:52651836f992339ce7b422e9cec1272be8760c6aa0fd4cd4ef0a6da7c0839fda /usr/lib/python2.7/_abcoll.py 526083  24738 24737 0 0 0 0 2020-01-23T00:01:01.747
10 b0fb16e58688757cfb6fca325d7fa8e7e75c1875 log1 sha256:8ba1d9f7a4eef60b9e531c4e520d0b343355de2191bf5e0b9630ce85e5d40480 /usr/lib/python2.7/_abcoll.pyc 528667  24738 24737 0 0 0 0 2020-01-23T00:01:01.748
10 afbdf69ce59c2e76021652325f378a2f9bed3298 log1 sha256:625ee550a5d3d9fdb4250a9aa7f85901f0a3a38051b5b0d01925fbe58ffe6250 /usr/lib/python2.7/abc.py 526099  24738 24737 0 0 0 0 2020-01-23T00:01:01.749
10 0cadc4dd78f2bb838c08f96c16545d31bb2c580c log1 sha256:caaa5288607b17690f9a23f5e8316f307806fb2308da138462c73dc165c16456 /usr/lib/python2.7/abc.pyc 528659  24738 24737 0 0 0 0 2020-01-23T00:01:01.750
10 85a5214661f419702bdf836d0e9234a9611bd703 log1 sha256:8829970dfa784824940d2bdb1ceaaa4fad4a1902803a7ad78128e30d1125bba9 /usr/lib/python2.7/_weakrefset.py 526093  24738 24737 0 0 0 0 2020-01-23T00:01:01.751
10 c2d03b980cb403ae93e31be54ed219f5e422c4c0 log1 sha256:cca73310b62a97009cdbbe2115c68f12a95370b29254d864efc93c7dc4ad5296 /usr/lib/python2.7/_weakrefset.pyc 528674  24738 24737 0 0 0 0 2020-01-23T00:01:01.752
10 05e0a5a0767487f4da21dd4fae127b49b905ddd3 log1 sha256:57995b050c660ec0e6fd58b4f93dea770a4f2e9f90ffbd622d26a534e108a19a /usr/lib/python2.7/copy_reg.py 526989  24738 24737 0 0 0 0 2020-01-23T00:01:01.755
10 ba1b14b0bcf44421d5d4d2935cb80814af1b2188 log1 sha256:7552bf114ebe57152c01f6e3bbbc8111c5e77b0cb0a063785bbdc42da74381cc /usr/lib/python2.7/copy_reg.pyc 528781  24738 24737 0 0 0 0 2020-01-23T00:01:01.756
10 bc389e69a37f919ebae053fb7bc1d8106114445d log1 sha256:44fa6498b9e8f4aa8821d836095c0eb5d7858cc2aa8ff9ad5a60905fb304e931 /usr/lib/python2.7/traceback.py 527908  24738 24737 0 0 0 0 2020-01-23T00:01:01.757
10 20dbb162b0405257750def3fea608663e361b7a7 log1 sha256:16ff9e9d1c4de2f10e2e48619da623507f78d2fd43eb9e676fb9d3497ecab97f /usr/lib/python2.7/traceback.pyc 539052  24738 24737 0 0 0 0 2020-01-23T00:01:01.758
10 fdbbe24730837b2e36b112fa2744c1ae7c02e1ad log1 sha256:f706b31ee62ba06203aaac0a91eec4f4f22a559b32708b75cb6b1293a258107e /usr/lib/python2.7/sysconfig.py 527898  24738 24737 0 0 0 0 2020-01-23T00:01:01.760
10 f79c5d0ca0c3ef02ddc4ee103c9dda7bb972c5b1 log1 sha256:5f2d1651f424f7f3c052cb747af40e868af1dc107eefd5b5c12042fb4a9e8f88 /usr/lib/python2.7/sysconfig.pyc 531949  24738 24737 0 0 0 0 2020-01-23T00:01:01.761
10 8acd8ad16420c32f9249a9cb7eafa10afdd6ac99 log1 sha256:3a2721ffc6ba6515db867dd7adbeb50a373171824701d6a1f2a32d519a4a6516 /usr/lib/python2.7/re.py 527872  24738 24737 0 0 0 0 2020-01-23T00:01:01.763
10 bd04ce2aecd3706b7f5331a6fd2dc7eee62f3854 log1 sha256:fbd81193bca8842dafab6fc4f65b5a1d62c335a30b14f57a4a596b615ce2c1cf /usr/lib/python2.7/re.pyc 530640  24738 24737 0 0 0 0 2020-01-23T00:01:01.764
10 f4d43ec2f23e1ab181670ea3ef14e72a882197f6 log1 sha256:6e05b5c47a7d4602d2f55596f462ac016642aeb1387ffacd1bb15c240893947f /usr/lib/python2.7/sre_compile.py 527885  24738 24737 0 0 0 0 2020-01-23T00:01:01.765
10 4b7dbc10f283bd03e8f4cd6340f86513612c6337 log1 sha256:47efcde0e307c964b49f06348fb6cedd070060f6588087ed277d586f7ffd0bf4 /usr/lib/python2.7/sre_compile.pyc 531941  24738 24737 0 0 0 0 2020-01-23T00:01:01.766
