10 c96703a9231603f05e37ce5f865578d4e7cf2856 log1 sha256:ea3297fc5b64fb5f9c3079bbdaeef4aa5bad89473a7eeebb59ddb15b892ad623 /etc/intel/cloudsecurity/data/nonce 664563  25604 5056 0 0 0 0 2020-02-21T23:59:11.814
10 df58824df4705d87af09c6c731ede3785e79806e log1 sha256:171494249fec64bd177f5684155b696ea11d1a5820cefc4d23c606469e7a89e2 /etc/intel/cloudsecurity/data/aikquote 664569  25606 1 0 0 0 0 2020-02-21T23:59:11.841
10 e0c68bcc6d07f1aca2b25d217197566c34feb250 log1 sha256:5e4aa9e1995d647d1db5c3ee452c647a8743e77bffa3b14058c0768198a9a972 /etc/intel/cloudsecurity/data/nonce 664563  25644 5056 0 0 0 0 2020-02-21T23:59:43.019
10 0f368de01c352cfcdeacf1a5596801369e2ba684 log1 sha256:58d448853bddb60a5327dac012b1e136659f80ae10215bc5ab0bbef34d277258 /etc/intel/cloudsecurity/data/aikquote 664569  25646 1 0 0 0 0 2020-02-21T23:59:43.046
10 6f9f6eaf68b057821548fe76967fa6a1c36c8381 log1 sha256:6abeec67ac5feec676c4211985e7614edee9d4c7804ffef32f60b2d32d984134 /root/ima_archive/data/last.dat 1180958  25674 25673 0 0 0 0 2020-02-22T00:00:01.960
10 d4c9b823f984f74bd51610b47b587408246db085 log1 sha256:adb6bc4e1a2d3124a220f891c0979760a3995277f7a24255fcac3fea97216977 /etc/intel/cloudsecurity/data/nonce 664563  25694 5056 0 0 0 0 2020-02-22T00:00:14.230
10 7d82d2da676b47eb163a8e2440c36ed2daf2f4c4 log1 sha256:1285f8dd631bcd94391544a8f08734884648a8e29d07338c65c91aee72344eda /etc/intel/cloudsecurity/data/aikquote 664569  25696 1 0 0 0 0 2020-02-22T00:00:14.261
10 f3ce4fa6dc612b55d3d26e178eb153a17104f0ee log1 sha256:678152f04c853a2029c6c0a9c97a71e73ec87cccbd1207eeee832a98a6d55cfb /etc/intel/cloudsecurity/data/nonce 664563  25713 5056 0 0 0 0 2020-02-22T00:00:45.496
10 011150366c7ad17ec16027c81858337ea9980546 log1 sha256:456b3828469afaf95bbef18cbba6fa9b5673ad1ec6f6aa39f5eef08c4f132e24 /etc/intel/cloudsecurity/data/aikquote 664569  25715 1 0 0 0 0 2020-02-22T00:00:45.532
10 23a6b6df3c81ebf4c5af0030bf5a32af7bbd5c4a log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  25723 25721 0 0 0 0 2020-02-22T00:01:01.318
