10 1a592a2c2648e7ae4f63d79be7ca126b397d3a3a log1 sha256:07886b445340d1d745c6b25871adc448387c29eb69d1a6fb05d4973fb9ccfe4c /etc/intel/cloudsecurity/data/nonce 664563  8753 5056 0 0 0 0 2020-03-06T23:59:11.114
10 d6430976b3ad847f3793c92fc88a1842dfa2168a log1 sha256:8aa2dfeeabc82299d88eb3e6945b8c4c92e8f361a4a74772d182fb78e648367a /etc/intel/cloudsecurity/data/aikquote 664569  8755 1 0 0 0 0 2020-03-06T23:59:11.145
10 ee753a51cdcee5dc0ab6444c81b1be2219dc0a86 log1 sha256:f2f8d4606dcd1d2d597594be04989b858c4dd5106d7cc71a113ee3ccc02175ce /etc/intel/cloudsecurity/data/nonce 664563  8766 5056 0 0 0 0 2020-03-06T23:59:42.213
10 7b6d6d9dc32cab849101aeb47d0d3abfd6af3c95 log1 sha256:96c2c88da52aa78b13070c6ada554dbbf07169f17899729031d2ddd23a0b3803 /etc/intel/cloudsecurity/data/aikquote 664569  8768 1 0 0 0 0 2020-03-06T23:59:42.242
10 ed559caa627fcfe33c2d8ab3ea0d2baecbd80785 log1 sha256:f19c7e8a440860216f711b67a58fad9cf2d50234e0e2f31f827ba1f1d8505703 /root/ima_archive/data/last.dat 1180958  8773 8772 0 0 0 0 2020-03-07T00:00:02.185
10 5f64101382f24f83f3257e383a57dbf03b3d2f82 log1 sha256:d2dfe6463a50ecae8e36c294b1272c2a374c11d4931ab28187c9ec11d3d4a7ac /etc/intel/cloudsecurity/data/nonce 664563  8777 5056 0 0 0 0 2020-03-07T00:00:13.322
10 713de1d5d070a519f23e433a400d5cf6d8e7ba6f log1 sha256:ce230e346175f7e8947d2af421c84d4a2f7dd5ae542cb6d7626d59aa6df51fcf /etc/intel/cloudsecurity/data/aikquote 664569  8783 1 0 0 0 0 2020-03-07T00:00:13.355
10 6cf967e0105c3dd6d8dc6e4e27951e71f245e805 log1 sha256:92684c96d7898b329a5760ae3b1ee8d6ebb69313131cf488c2ce53aeee9ebdfc /etc/intel/cloudsecurity/data/nonce 664563  8790 5056 0 0 0 0 2020-03-07T00:00:44.503
10 2df35741c863e11cfbdb4663555273c5b3a09c23 log1 sha256:4a39d2bba826630e3dfd2956793136b21d18879a181f562509aec38e920d4b1d /etc/intel/cloudsecurity/data/aikquote 664569  8792 1 0 0 0 0 2020-03-07T00:00:44.534
10 460dc14e49efd2386a5440776ebdb4e9075aa272 log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  8831 8830 0 0 0 0 2020-03-07T00:01:01.504
10 5fc0cc475e16f08ef8144bd1f799f1358a11121f log1 sha256:4ac8ddcdc3d31992dd18c2e6ef929d9a79f1691d1f16e17c5d2234de886e90eb /usr/bin/basename 526337  3677 3676 0 0 0 0 2020-01-20T11:37:57.403
10 82a7fca949d20ee236724d5cc8f486dd24bc451e log1 sha256:8135463b5a74a4a0777f4946545770814d5c929a6661b2041aee78e8458146f1 /usr/bin/id 526523  1594 1591 0 0 0 0 2020-03-02T00:01:01.939
10 0eabdebc15fbc6a21541d2ae5d153a6a1228de13 log1 sha256:938cb59daaa2ac3039b30dc1b3b6e46daf3bb20cf4fae75b6a0144312b81b4c2 /root/ima_archive/data/last.dat 1180958  8832 8829 0 0 0 0 2020-03-07T00:01:01.766
10 a059a5698344b2807849c3b70e4c582a8d74ab43 log1 sha256:8988dac37905f610e4989356f82b46a084bd6d1651876fb7f35372db4fe6ad05 /usr/bin/python2.7 525925  8840 8839 0 0 0 0 2020-03-07T00:01:01.996
10 4b0bdd46f670334b9a36cfc1185ac8870c4121e4 log1 sha256:0a076b5c38b20c20a26f621d9c3dda5026d0b010827fc9da5b802dc3ea425e91 /usr/lib/python2.7/site.py 527881  8845 8844 0 0 0 0 2020-03-07T00:01:02.193
10 4a6b2c44da5404a5a69c1cadddef948146d49a9b log1 sha256:1e852fbaa566ce90b665d59b298661235a53e9736e8f0d79af8a2f6879ccc875 /usr/lib/python2.7/site.pyc 531176  8845 8844 0 0 0 0 2020-03-07T00:01:02.197
10 328fc48600b3e69b6007f55d7709a4bf1da813e9 log1 sha256:b1700c50502f613946f4bc6afaf7abb3a9844b29996184dc5781a01f87036b43 /usr/lib/python2.7/os.py 527852  8845 8844 0 0 0 0 2020-03-07T00:01:02.204
10 af48eeb9af5b115603b3911148f0f44ab57feb95 log1 sha256:036c1fb690a235ed31a61a091c12eb16287e685ef30ac48c15c5c9155c0b52ac /usr/lib/python2.7/os.pyc 530279  8845 8844 0 0 0 0 2020-03-07T00:01:02.208
10 cd2713e1938ba2f77384057f586c7d617e0171a2 log1 sha256:a7d6409ac83f373adc6340c70cbb3a3228b91796bb546179d8a11387843c7341 /usr/lib/python2.7/posixpath.py 527867  8845 8844 0 0 0 0 2020-03-07T00:01:02.211
10 38eeeca93d0ab5fe8ca5f54691c8a5c341022d5d log1 sha256:722b7546303fa2a3f4f1f6313d59866e011811b354a69ef7672296fee1cb1219 /usr/lib/python2.7/posixpath.pyc 530284  8845 8844 0 0 0 0 2020-03-07T00:01:02.214
10 1f4ff460e8a92e294205ebdd73356d9cfd378484 log1 sha256:0b6cc8ca3b5e038eb02eb0e8299b01c9b27b51b45a5df621a426544b3d046d5f /usr/lib/python2.7/stat.py 527892  8845 8844 0 0 0 0 2020-03-07T00:01:02.216
10 fccb8201da6ebef062fa3702fb1b14b7f6735263 log1 sha256:01c05aa73e72507e4b1e4bb0924c258cf02eed8763a9d82b5cf3d6350018a027 /usr/lib/python2.7/stat.pyc 531945  8845 8844 0 0 0 0 2020-03-07T00:01:02.217
10 3767689d84fef7ba40cf5b389d3c66ead6e18641 log1 sha256:5aef62be9e2742e682bd7c27bbbd30318d9706ee7a8cbfbafd5d39cefd6b0377 /usr/lib/python2.7/genericpath.py 527822  8845 8844 0 0 0 0 2020-03-07T00:01:02.220
10 ce50c5767e7ec7c62e8413f8f8fb94d66b7d6178 log1 sha256:76067f8dc68a10575ee45da4d4a1fd709b8b849e6b5396e83cb509810f52a1bc /usr/lib/python2.7/genericpath.pyc 529873  8845 8844 0 0 0 0 2020-03-07T00:01:02.221
10 ac7007e1465dafab31be28097df3782bf02202ed log1 sha256:4247b01167c3ec00d7ce13e9fa3dce833f20f6d7aad5743849bdd27e54c29bf5 /usr/lib/python2.7/warnings.py 527910  8845 8844 0 0 0 0 2020-03-07T00:01:02.222
10 833a04b578be9fb5612aa173d2c55d1d7b601b0f log1 sha256:e9cbe5ba25f549afd5952cd3de9a605fef8a5b848b9538a1eb5807db5cc5ee0e /usr/lib/python2.7/warnings.pyc 528647  8845 8844 0 0 0 0 2020-03-07T00:01:02.223
10 15357315214fbf693530228604183214a1293ae2 log1 sha256:bc6f0633376d403cc262a982d3c967efc504037f9fe91ed18e7e9e1b733e1c56 /usr/lib/python2.7/linecache.py 527838  8845 8844 0 0 0 0 2020-03-07T00:01:02.224
10 eea4ad82e5a5fb9895a3f74f4daeab1533d85e55 log1 sha256:c0469f898d2d2542d92f261b386494a6ea2c9b9a868dc2bc30d2eb9f2726b0ad /usr/lib/python2.7/linecache.pyc 529883  8845 8844 0 0 0 0 2020-03-07T00:01:02.224
10 4c558dc4637d0737d84a9ddf9938797ec919832d log1 sha256:98d58ed6df33edbc5b2d48ea1df7fdfc8c863e23dc959d7e337a87cc47a50dd1 /usr/lib/python2.7/types.py 527909  8845 8844 0 0 0 0 2020-03-07T00:01:02.225
10 d6c282f1f7ac5f1b95145ebcc980e1a0118b808a log1 sha256:7f528cd280b0a155aed0fd730e8d6ed830a28ce01e130af0df692be2c34f4895 /usr/lib/python2.7/types.pyc 528663  8845 8844 0 0 0 0 2020-03-07T00:01:02.226
10 13944d79a94ef867c60785a855734ad933bc72cc log1 sha256:3b2e4bcd7b923f1004314bdd5a72cc3dd02e77a458a88fb0069d315246c5c13b /usr/lib/python2.7/UserDict.py 526080  8845 8844 0 0 0 0 2020-03-07T00:01:02.228
10 ce50c51dd39a2ab5af81dd48a08f630f5f82c99f log1 sha256:4b1116f89e632a1d022abff0e5753a254648becb5919ca44c29cee455af43cd2 /usr/lib/python2.7/UserDict.pyc 528666  8845 8844 0 0 0 0 2020-03-07T00:01:02.228
10 8b9c0dc9d8095637a5821850ddfaf318b6c5f8a8 log1 sha256:52651836f992339ce7b422e9cec1272be8760c6aa0fd4cd4ef0a6da7c0839fda /usr/lib/python2.7/_abcoll.py 526083  8845 8844 0 0 0 0 2020-03-07T00:01:02.230
10 5cc1d54e44fa470de5d127d261bc747ca2475594 log1 sha256:8ba1d9f7a4eef60b9e531c4e520d0b343355de2191bf5e0b9630ce85e5d40480 /usr/lib/python2.7/_abcoll.pyc 528667  8845 8844 0 0 0 0 2020-03-07T00:01:02.231
10 c2d38d942cf2c0d46b2bef865ee68f63a1694542 log1 sha256:625ee550a5d3d9fdb4250a9aa7f85901f0a3a38051b5b0d01925fbe58ffe6250 /usr/lib/python2.7/abc.py 526099  8845 8844 0 0 0 0 2020-03-07T00:01:02.232
10 fdf635e22737c2dc3f48f1491a07ab791e53ba3d log1 sha256:caaa5288607b17690f9a23f5e8316f307806fb2308da138462c73dc165c16456 /usr/lib/python2.7/abc.pyc 528659  8845 8844 0 0 0 0 2020-03-07T00:01:02.233
10 e666a2288b35b2ef402ad1ca1a011808e12daf90 log1 sha256:8829970dfa784824940d2bdb1ceaaa4fad4a1902803a7ad78128e30d1125bba9 /usr/lib/python2.7/_weakrefset.py 526093  8845 8844 0 0 0 0 2020-03-07T00:01:02.234
10 f9a3e59fdd558416dbaa0a0b8920c9f89ed73bba log1 sha256:cca73310b62a97009cdbbe2115c68f12a95370b29254d864efc93c7dc4ad5296 /usr/lib/python2.7/_weakrefset.pyc 528674  8845 8844 0 0 0 0 2020-03-07T00:01:02.235
10 7ca97fa8df63e5b3d917a1fd1a4f99fcf8963c1a log1 sha256:57995b050c660ec0e6fd58b4f93dea770a4f2e9f90ffbd622d26a534e108a19a /usr/lib/python2.7/copy_reg.py 526989  8845 8844 0 0 0 0 2020-03-07T00:01:02.248
10 042850c21eff0011232231888742c70437653e09 log1 sha256:7552bf114ebe57152c01f6e3bbbc8111c5e77b0cb0a063785bbdc42da74381cc /usr/lib/python2.7/copy_reg.pyc 528781  8845 8844 0 0 0 0 2020-03-07T00:01:02.249
10 038501c799af5fa236b6701a858fa181b047c8c1 log1 sha256:44fa6498b9e8f4aa8821d836095c0eb5d7858cc2aa8ff9ad5a60905fb304e931 /usr/lib/python2.7/traceback.py 527908  8845 8844 0 0 0 0 2020-03-07T00:01:02.250
10 e11a3ed4227b4719a6293f5764de435c7f268ab4 log1 sha256:16ff9e9d1c4de2f10e2e48619da623507f78d2fd43eb9e676fb9d3497ecab97f /usr/lib/python2.7/traceback.pyc 539052  8845 8844 0 0 0 0 2020-03-07T00:01:02.251
10 b0cccd0efcf6d6e2c2b3810283d528d2dbe9f214 log1 sha256:f706b31ee62ba06203aaac0a91eec4f4f22a559b32708b75cb6b1293a258107e /usr/lib/python2.7/sysconfig.py 527898  8845 8844 0 0 0 0 2020-03-07T00:01:02.253
10 eceefcf39c820d6d0feb6007d01faeea6341339f log1 sha256:5f2d1651f424f7f3c052cb747af40e868af1dc107eefd5b5c12042fb4a9e8f88 /usr/lib/python2.7/sysconfig.pyc 531949  8845 8844 0 0 0 0 2020-03-07T00:01:02.254
10 c1e088aafe5abe15a94b203be15a8f7fba4c84f3 log1 sha256:3a2721ffc6ba6515db867dd7adbeb50a373171824701d6a1f2a32d519a4a6516 /usr/lib/python2.7/re.py 527872  8845 8844 0 0 0 0 2020-03-07T00:01:02.255
10 7e16be4b658b5e53d23aca7c43bea9650ff9945c log1 sha256:fbd81193bca8842dafab6fc4f65b5a1d62c335a30b14f57a4a596b615ce2c1cf /usr/lib/python2.7/re.pyc 530640  8845 8844 0 0 0 0 2020-03-07T00:01:02.256
10 080b2e370153f88c7e96466bf4bb3e73f272915d log1 sha256:6e05b5c47a7d4602d2f55596f462ac016642aeb1387ffacd1bb15c240893947f /usr/lib/python2.7/sre_compile.py 527885  8845 8844 0 0 0 0 2020-03-07T00:01:02.261
10 cb029a6d184e92eabddde0cb805638695e74fc9c log1 sha256:47efcde0e307c964b49f06348fb6cedd070060f6588087ed277d586f7ffd0bf4 /usr/lib/python2.7/sre_compile.pyc 531941  8845 8844 0 0 0 0 2020-03-07T00:01:02.264
10 3172f208a9cf076af426f827e0e1f416d5d87a6e log1 sha256:75ab6ba9fc9e1204469af4b00e991f9ac05e37796e4680c005f7c8bd2acd3e6b /usr/lib/python2.7/sre_parse.py 527889  8845 8844 0 0 0 0 2020-03-07T00:01:02.267
10 9caa4ba3230abc48d9944be1f3710fee72199831 log1 sha256:e623fd03a3979b209d03e3c9d30300b4d67d080ffc184fd3bf3bc712ed259147 /usr/lib/python2.7/sre_parse.pyc 531943  8845 8844 0 0 0 0 2020-03-07T00:01:02.269
10 d06d893ba5c5d16f506fe15b9c76c0c413b9e25d log1 sha256:7eb5cdf01d57efed51b1928b9d89e24c09614b0908cd4ab2ed8952921c6078de /usr/lib/python2.7/sre_constants.py 527888  8845 8844 0 0 0 0 2020-03-07T00:01:02.270
10 35afd18782c0680b45b9d76855294e08d9c0cd43 log1 sha256:46e1b921d069f6e144fdf05d3bfc4af0aafb1d17ad5623666167419dfd12eca5 /usr/lib/python2.7/sre_constants.pyc 531942  8845 8844 0 0 0 0 2020-03-07T00:01:02.271
10 e637d745e6161962508a4cad2cbee4401e91645a log1 sha256:e16ecd41c49dfa4d96bcadba6292528b1e2aeba4cfd336ed2ff3ea4b14304df2 /usr/lib/python2.7/_sysconfigdata.py 526088  8845 8844 0 0 0 0 2020-03-07T00:01:02.273
10 8494d7dddbfd4fef3002ad73236f2156728a62b1 log1 sha256:639dbfc92371eb489d55342cfb62ca7e13ea26475d35268bebea72d0972593e5 /usr/lib/python2.7/_sysconfigdata.pyc 528651  8845 8844 0 0 0 0 2020-03-07T00:01:02.273
10 af60b99a39ff85b0b1d1c8605a71bf013f3c28e5 log1 sha256:11178b5b68a34c9bd32047206f51d6b2d8b6c1eae47fa7c18f15af72f57cca29 /usr/lib/python2.7/plat-x86_64-linux-gnu/_sysconfigdata_nd.py 527857  8845 8844 0 0 0 0 2020-03-07T00:01:02.275
10 85704af97d179ed162db163b8d68238eb4b13599 log1 sha256:3fdeba60a753cf9c3ac8fe2a4b3d2d674041ef12258461f94d5a4cf9a6fbd67b /usr/lib/python2.7/plat-x86_64-linux-gnu/_sysconfigdata_nd.pyc 530281  8845 8844 0 0 0 0 2020-03-07T00:01:02.276
10 7a51486da2dc0b0a773ee894d68a1b17682197b4 log1 sha256:43d81125d92376b1a69d53a71126a041cc9a18d8080e92dea0a2ae23be138b1e /etc/python2.7/sitecustomize.py 531624  8845 8844 0 0 0 0 2020-03-07T00:01:02.283
10 2f82cb0fa5a82b5baf093170655869bb00142ea5 log1 sha256:d016a8523db81a1c501fba3e1c26c87d62e528f0d7569c0bcbe43c1fdcf0df04 /usr/lib/python2.7/sitecustomize.pyc 539053  8845 8844 0 0 0 0 2020-03-07T00:01:02.283
