10 98b61198de3e7e826708fc95bc5e313378ab1283 log1 sha256:60f343416ce8716dc1266b891fe2e472a9914f09423b800a6918ca6f19538aee /etc/intel/cloudsecurity/data/nonce 664563  23153 5056 0 0 0 0 2020-01-23T23:59:21.722
10 3e062ea9d773f86e9432f8d095c473fc40c76e26 log1 sha256:a02b3b646c5e8bfc393ab2227866ebeab83c646c71bf3f041c0d09b02a1df489 /etc/intel/cloudsecurity/data/aikquote 664569  23155 1 0 0 0 0 2020-01-23T23:59:21.756
10 f6254fd81a3a1d9b3f4d8e101fb7b66eaf2901c6 log1 sha256:1c940f0e04a86013a9f1f3d05d66909c6ba9f068d95f48ce309cbdbd95b1830c /etc/intel/cloudsecurity/data/nonce 664563  23167 5056 0 0 0 0 2020-01-23T23:59:52.810
10 ea93cdf81027be4c1ce909437cfad7dcfec43c30 log1 sha256:f1a239edbbdfd95859d99c1b82753e9897c6bb15c14c0dfda170fd0dc870369d /etc/intel/cloudsecurity/data/aikquote 664569  23169 1 0 0 0 0 2020-01-23T23:59:52.842
10 d3039a2c11e22c3bfcc1f6e84bf166e3aa4b8c76 log1 sha256:b361f49fe92a5c1a64af62f308a768c8b4ae40c09f1854ccf34bb4d059e32b9e /root/ima_archive/data/last.dat 1180958  23177 23176 0 0 0 0 2020-01-24T00:00:01.918
10 22dbb88b8002a9fdc4b6675bef77f48518129c5a log1 sha256:6a3edd3df6bc52cb91a4d58618111ba44380475adecf26906f2a15400a2954fe /etc/intel/cloudsecurity/data/nonce 664563  23208 5056 0 0 0 0 2020-01-24T00:00:23.895
10 6abf7be4adb0ce98745a1aff9f4af552f9919aae log1 sha256:048c60990cc7a830f2653043b81ac1c2b3bf11b60b9363f60b58f6a24eddb147 /etc/intel/cloudsecurity/data/aikquote 664569  23210 1 0 0 0 0 2020-01-24T00:00:23.921
10 152c4cecb6aab5795dd4816a4e74e582ddfe0784 log1 sha256:7aac218f6bb5136038b9325cbb06228ad4f14b1a4cfeae04f5a8875c6ae19c74 /etc/intel/cloudsecurity/data/nonce 664563  23232 5056 0 0 0 0 2020-01-24T00:00:55.039
10 7a784db11a1894dfa60ac181ee52f487fa2a65b4 log1 sha256:2c9bb35a7a1db3817e4cea6ca6e5719449474709c0b555c128d6d443d3ce301f /etc/intel/cloudsecurity/data/aikquote 664569  23234 1 0 0 0 0 2020-01-24T00:00:55.074
10 5062b52fd42b088634e328a55bddf730918d55f3 log1 sha256:283fe45f265da4372a15450e056f68e5382252dd3019e729073cd6785fcb3770 /opt/certbot/certbot-auto 793761  23242 23240 0 0 0 0 2020-01-24T00:01:01.221
10 5fc0cc475e16f08ef8144bd1f799f1358a11121f log1 sha256:4ac8ddcdc3d31992dd18c2e6ef929d9a79f1691d1f16e17c5d2234de886e90eb /usr/bin/basename 526337  3677 3676 0 0 0 0 2020-01-20T11:37:57.403
10 7ea9b0ed8800414612473e79d84046724b8ec8a7 log1 sha256:8135463b5a74a4a0777f4946545770814d5c929a6661b2041aee78e8458146f1 /usr/bin/id 526523  24619 24616 0 0 0 0 2020-01-21T00:01:01.972
10 ba8a733afff378f4f435c3d489cfe190517bf70b log1 sha256:524e79884461625f0baa0f5985d2c3b84cd815ead0020c89570dbe0e335245d0 /root/ima_archive/data/last.dat 1180958  23241 23239 0 0 0 0 2020-01-24T00:01:01.471
10 0afdb58840ac524b40035d9d7e5bc67572c93f23 log1 sha256:8988dac37905f610e4989356f82b46a084bd6d1651876fb7f35372db4fe6ad05 /usr/bin/python2.7 525925  23249 23248 0 0 0 0 2020-01-24T00:01:01.584
10 dfe44063619569f2fdd3291463eab372f62e9c51 log1 sha256:0a076b5c38b20c20a26f621d9c3dda5026d0b010827fc9da5b802dc3ea425e91 /usr/lib/python2.7/site.py 527881  23254 23253 0 0 0 0 2020-01-24T00:01:01.799
10 86e904949a8b10148694c306a626e1cb2db15458 log1 sha256:1e852fbaa566ce90b665d59b298661235a53e9736e8f0d79af8a2f6879ccc875 /usr/lib/python2.7/site.pyc 531176  23254 23253 0 0 0 0 2020-01-24T00:01:01.800
10 cdaa0489466302f208cd2c79139ac2f5ab70f185 log1 sha256:b1700c50502f613946f4bc6afaf7abb3a9844b29996184dc5781a01f87036b43 /usr/lib/python2.7/os.py 527852  23254 23253 0 0 0 0 2020-01-24T00:01:01.802
10 be8f706229fa6ec29fd786b61fad9cddd15b9406 log1 sha256:036c1fb690a235ed31a61a091c12eb16287e685ef30ac48c15c5c9155c0b52ac /usr/lib/python2.7/os.pyc 530279  23254 23253 0 0 0 0 2020-01-24T00:01:01.803
10 fe465e2093a893c2e34ff21d58aa784304bd373c log1 sha256:a7d6409ac83f373adc6340c70cbb3a3228b91796bb546179d8a11387843c7341 /usr/lib/python2.7/posixpath.py 527867  23254 23253 0 0 0 0 2020-01-24T00:01:01.805
10 ed7a21f21621473fc5e4e306b350d2843f8e2825 log1 sha256:722b7546303fa2a3f4f1f6313d59866e011811b354a69ef7672296fee1cb1219 /usr/lib/python2.7/posixpath.pyc 530284  23254 23253 0 0 0 0 2020-01-24T00:01:01.805
10 1af5ad4b625313db5197122504ff6032a68b4819 log1 sha256:0b6cc8ca3b5e038eb02eb0e8299b01c9b27b51b45a5df621a426544b3d046d5f /usr/lib/python2.7/stat.py 527892  23254 23253 0 0 0 0 2020-01-24T00:01:01.806
10 3a8a91e6d09d32d729c9d6ac139719901696d440 log1 sha256:01c05aa73e72507e4b1e4bb0924c258cf02eed8763a9d82b5cf3d6350018a027 /usr/lib/python2.7/stat.pyc 531945  23254 23253 0 0 0 0 2020-01-24T00:01:01.807
10 111efe111ee6a8b8be3aa4f2079d80fb24a3503d log1 sha256:5aef62be9e2742e682bd7c27bbbd30318d9706ee7a8cbfbafd5d39cefd6b0377 /usr/lib/python2.7/genericpath.py 527822  23254 23253 0 0 0 0 2020-01-24T00:01:01.808
